,birth_year,credit_score,yearly_income,income_type,employment_type,houseown_type,desired_amount,purpose,existing_loan_cnt,existing_loan_amt,gender,time,cluster,count,kmeans_minmax
90895,50,580.0,25000000.0,OTHERINCOME,기타,전월세,2000000.0,생활비,3.0,20000000.0,1.0,1051,0,1,2
90901,40,580.0,2000000.0,EARNEDINCOME,정규직,기타가족소유,10000000.0,생활비,5.0,69000000.0,0.0,837,0,1,1
90914,20,740.0,0.0,OTHERINCOME,기타,전월세,3000000.0,대환대출,3.0,20000000.0,1.0,484,0,1,2
90917,40,630.0,70000000.0,EARNEDINCOME,정규직,기타가족소유,83000000.0,대환대출,9.0,80000000.0,1.0,762,0,4,0
90918,40,590.0,7000000.0,OTHERINCOME,기타,전월세,1000000.0,생활비,12.0,25000000.0,0.0,1836,0,8,2
90922,40,700.0,30000000.0,PRIVATEBUSINESS,정규직,기타가족소유,20000000.0,대환대출,3.0,40000000.0,1.0,266,0,3,0
90931,30,560.0,31000000.0,EARNEDINCOME,정규직,전월세,50000000.0,대환대출,3.0,43000000.0,0.0,543,0,1,1
90942,50,950.0,10000000.0,OTHERINCOME,기타,전월세,1000000.0,생활비,1.0,18000000.0,0.0,27,0,3,2
90947,30,770.0,48000000.0,EARNEDINCOME,정규직,기타가족소유,20000000.0,대환대출,4.0,19000000.0,0.0,638,0,1,1
90955,40,740.0,32000000.0,EARNEDINCOME2,정규직,전월세,30000000.0,생활비,3.0,23000000.0,1.0,280,0,3,3
90956,30,550.0,36000000.0,EARNEDINCOME,계약직,자가,5000000.0,생활비,11.0,254000000.0,1.0,813,0,3,3
90958,40,830.0,43000000.0,EARNEDINCOME,정규직,전월세,120000000.0,전월세보증금,3.0,43000000.0,1.0,340,0,1,0
90962,20,630.0,26000000.0,EARNEDINCOME,정규직,전월세,25000000.0,대환대출,2.0,114000000.0,0.0,276,0,2,1
90964,30,970.0,30000000.0,EARNEDINCOME,정규직,자가,17000000.0,대환대출,2.0,19000000.0,1.0,602,0,1,0
90983,60,630.0,35000000.0,PRIVATEBUSINESS,정규직,기타가족소유,25000000.0,생활비,2.0,25000000.0,1.0,299,0,1,3
90986,30,860.0,30000000.0,EARNEDINCOME2,정규직,전월세,20000000.0,생활비,4.0,26000000.0,0.0,58,0,1,1
90988,30,590.0,39000000.0,EARNEDINCOME,정규직,전월세,93000000.0,대환대출,4.0,93000000.0,0.0,531,0,1,1
90989,30,930.0,60000000.0,EARNEDINCOME,정규직,전월세,400000000.0,주택구입,3.0,43000000.0,1.0,25,0,1,0
90991,20,580.0,50000000.0,FREELANCER,정규직,자가,11000000.0,대환대출,3.0,106000000.0,1.0,202,0,2,0
91001,30,1000.0,50000000.0,PRIVATEBUSINESS,정규직,전월세,50000000.0,사업자금,2.0,42000000.0,1.0,102,0,1,0
91002,40,710.0,150000000.0,EARNEDINCOME,정규직,전월세,5000000.0,생활비,13.0,108000000.0,1.0,727,0,1,3
91003,20,940.0,60000000.0,EARNEDINCOME,정규직,기타가족소유,60000000.0,생활비,1.0,18000000.0,1.0,186,0,1,3
91004,20,650.0,20000000.0,OTHERINCOME,기타,전월세,200000000.0,전월세보증금,1.0,2000000.0,0.0,479,0,1,2
91009,30,920.0,10000000.0,OTHERINCOME,기타,기타가족소유,20000000.0,생활비,3.0,11000000.0,1.0,381,0,2,2
91035,60,730.0,29000000.0,EARNEDINCOME,정규직,기타가족소유,30000000.0,대환대출,1.0,35000000.0,0.0,801,0,2,1
91041,20,600.0,29000000.0,EARNEDINCOME,정규직,기타가족소유,22000000.0,생활비,3.0,36000000.0,1.0,420,0,1,3
91058,40,960.0,10000000.0,PRIVATEBUSINESS,계약직,자가,10000000.0,생활비,3.0,87000000.0,1.0,414,0,5,3
91061,40,630.0,0.0,OTHERINCOME,기타,전월세,15000000.0,생활비,3.0,20000000.0,0.0,183,0,1,2
91067,30,680.0,32000000.0,EARNEDINCOME,정규직,기타가족소유,10000000.0,투자,11.0,28000000.0,0.0,287,0,1,1
91068,20,730.0,39000000.0,EARNEDINCOME,정규직,기타가족소유,2000000.0,대환대출,1.0,6000000.0,1.0,53,0,2,0
91069,30,680.0,75000000.0,EARNEDINCOME,정규직,전월세,60000000.0,투자,1.0,12000000.0,1.0,447,0,7,0
91072,30,920.0,42000000.0,EARNEDINCOME,정규직,전월세,200000000.0,전월세보증금,2.0,233000000.0,1.0,586,0,1,0
91079,30,710.0,90000000.0,FREELANCER,기타,전월세,100000000.0,전월세보증금,5.0,38000000.0,1.0,473,0,1,2
91080,20,700.0,18000000.0,EARNEDINCOME,정규직,전월세,1000000.0,생활비,1.0,27000000.0,1.0,228,0,1,3
91081,20,920.0,50000000.0,EARNEDINCOME,정규직,전월세,78000000.0,대환대출,2.0,78000000.0,1.0,2522,0,9,0
91086,30,910.0,20000000.0,OTHERINCOME,기타,기타가족소유,24000000.0,기타,8.0,37000000.0,0.0,979,0,1,2
91095,20,780.0,6000000.0,OTHERINCOME,기타,기타가족소유,5000000.0,생활비,2.0,8000000.0,1.0,782,0,3,2
91103,30,730.0,35000000.0,EARNEDINCOME2,기타,전월세,10000000.0,생활비,3.0,21000000.0,1.0,567,0,1,2
91106,40,550.0,40000000.0,EARNEDINCOME,정규직,전월세,10000000.0,생활비,5.0,58000000.0,1.0,1325,0,4,3
91126,30,630.0,30000000.0,EARNEDINCOME,정규직,자가,40000000.0,대환대출,8.0,186000000.0,1.0,194,0,1,0
91131,30,990.0,105000000.0,EARNEDINCOME,정규직,자가,100000000.0,대환대출,2.0,571000000.0,1.0,254,0,1,0
91133,40,980.0,83000000.0,EARNEDINCOME,정규직,전월세,300000000.0,전월세보증금,1.0,270000000.0,1.0,471,0,3,0
91158,30,650.0,40000000.0,FREELANCER,기타,기타가족소유,12000000.0,대환대출,2.0,12000000.0,0.0,950,0,2,2
91165,20,550.0,21000000.0,EARNEDINCOME,계약직,기타가족소유,2000000.0,생활비,3.0,26000000.0,1.0,167,0,1,3
91173,40,630.0,30000000.0,OTHERINCOME,기타,기타가족소유,3000000.0,생활비,11.0,21000000.0,0.0,612,0,6,2
91176,30,1000.0,30000000.0,EARNEDINCOME2,기타,전월세,20000000.0,생활비,1.0,18000000.0,0.0,1070,0,2,2
91177,30,550.0,40000000.0,EARNEDINCOME,정규직,기타가족소유,70000000.0,대환대출,3.0,48000000.0,1.0,1663,0,2,0
91184,20,680.0,34000000.0,EARNEDINCOME,정규직,전월세,40000000.0,대환대출,3.0,45000000.0,0.0,689,0,1,1
91190,60,590.0,34000000.0,EARNEDINCOME,정규직,전월세,5000000.0,생활비,7.0,40000000.0,1.0,1828,0,3,3
91194,40,670.0,40000000.0,EARNEDINCOME,정규직,전월세,10000000.0,생활비,1.0,3000000.0,1.0,2316,0,2,3
91195,30,610.0,37000000.0,EARNEDINCOME,정규직,기타가족소유,5000000.0,생활비,1.0,3000000.0,1.0,92,0,1,3
91198,30,700.0,34000000.0,EARNEDINCOME,정규직,전월세,10000000.0,생활비,12.0,76000000.0,0.0,1450,0,2,1
91200,30,870.0,60000000.0,EARNEDINCOME,기타,자가,500000000.0,주택구입,1.0,18000000.0,1.0,694,0,1,0
91204,20,600.0,43000000.0,EARNEDINCOME,정규직,자가,12000000.0,대환대출,7.0,69000000.0,1.0,415,0,1,0
91207,20,810.0,30000000.0,EARNEDINCOME,정규직,전월세,30000000.0,대환대출,2.0,128000000.0,1.0,447,0,1,0
91208,20,660.0,25000000.0,EARNEDINCOME,정규직,전월세,1000000.0,생활비,9.0,16000000.0,1.0,419,0,1,3
91209,40,620.0,47000000.0,EARNEDINCOME,정규직,전월세,3000000.0,생활비,7.0,86000000.0,1.0,279,0,1,3
91210,30,730.0,10000000.0,OTHERINCOME,기타,전월세,13000000.0,생활비,3.0,17000000.0,0.0,290,0,1,2
91211,50,550.0,60000000.0,EARNEDINCOME2,정규직,자가,10000000.0,생활비,1.0,11000000.0,1.0,464,0,2,3
91214,30,640.0,22000000.0,OTHERINCOME,기타,전월세,3000000.0,생활비,7.0,43000000.0,0.0,194,0,2,2
91228,30,510.0,65000000.0,EARNEDINCOME,정규직,기타가족소유,200000000.0,전월세보증금,5.0,51000000.0,1.0,219,0,1,0
91236,20,570.0,24000000.0,EARNEDINCOME2,기타,기타가족소유,5000000.0,대환대출,3.0,10000000.0,1.0,165,0,1,2
91237,20,620.0,0.0,FREELANCER,기타,전월세,12000000.0,대환대출,6.0,56000000.0,0.0,201,0,1,2
91255,30,630.0,20000000.0,PRIVATEBUSINESS,정규직,기타가족소유,5000000.0,사업자금,2.0,25000000.0,1.0,11,0,1,0
91258,30,610.0,30000000.0,EARNEDINCOME,정규직,기타가족소유,10000000.0,생활비,2.0,15000000.0,0.0,334,0,2,1
91265,30,700.0,46000000.0,EARNEDINCOME,정규직,자가,20000000.0,생활비,8.0,65000000.0,1.0,1417,0,4,3
91269,20,600.0,7000000.0,OTHERINCOME,기타,전월세,1000000.0,생활비,3.0,8000000.0,0.0,412,0,1,2
91278,40,680.0,50000000.0,FREELANCER,기타,기타가족소유,5000000.0,생활비,1.0,18000000.0,1.0,499,0,1,2
91279,20,930.0,30000000.0,EARNEDINCOME,정규직,자가,10000000.0,기타,1.0,18000000.0,1.0,306,0,1,0
91281,20,770.0,50000000.0,EARNEDINCOME,기타,전월세,1000000.0,생활비,1.0,1000000.0,1.0,420,0,1,3
91285,20,780.0,0.0,OTHERINCOME,기타,전월세,5000000.0,생활비,4.0,3000000.0,0.0,257,0,1,2
91287,40,980.0,80000000.0,EARNEDINCOME,정규직,자가,80000000.0,대환대출,2.0,35000000.0,1.0,521,0,1,0
91288,60,620.0,20000000.0,FREELANCER,기타,기타가족소유,5000000.0,생활비,3.0,11000000.0,0.0,313,0,3,2
91290,20,620.0,24000000.0,EARNEDINCOME,정규직,기타가족소유,30000000.0,대환대출,5.0,41000000.0,0.0,205,0,1,1
91291,30,910.0,43000000.0,EARNEDINCOME,정규직,전월세,50000000.0,투자,3.0,243000000.0,1.0,388,0,4,0
91306,20,680.0,30000000.0,EARNEDINCOME,계약직,전월세,1000000.0,생활비,6.0,29000000.0,1.0,1232,0,6,3
91314,20,710.0,20000000.0,EARNEDINCOME,정규직,전월세,9000000.0,대환대출,2.0,9000000.0,0.0,362,0,1,1
91317,20,640.0,60000000.0,FREELANCER,기타,기타가족소유,32000000.0,대환대출,4.0,31000000.0,1.0,602,0,2,2
91323,30,910.0,130000000.0,EARNEDINCOME,정규직,자가,100000000.0,생활비,3.0,201000000.0,1.0,338,0,1,3
91331,40,620.0,49000000.0,EARNEDINCOME,정규직,전월세,45000000.0,대환대출,2.0,57000000.0,1.0,664,0,5,0
91335,40,550.0,60000000.0,EARNEDINCOME,계약직,기타가족소유,10000000.0,생활비,2.0,48000000.0,1.0,283,0,1,3
91341,30,650.0,25000000.0,EARNEDINCOME2,계약직,전월세,2000000.0,생활비,3.0,6000000.0,0.0,484,0,1,1
91350,30,800.0,50000000.0,PRIVATEBUSINESS,정규직,전월세,100000000.0,전월세보증금,2.0,58000000.0,1.0,244,0,1,0
91353,40,820.0,50000000.0,OTHERINCOME,기타,자가,50000000.0,대환대출,1.0,2000000.0,0.0,244,0,2,2
91361,20,750.0,24000000.0,OTHERINCOME,기타,기타가족소유,3000000.0,생활비,3.0,18000000.0,1.0,12,0,1,2
91362,20,570.0,38000000.0,EARNEDINCOME,정규직,전월세,50000000.0,대환대출,1.0,18000000.0,1.0,1371,0,1,0
91365,40,950.0,85000000.0,EARNEDINCOME,정규직,전월세,100000000.0,대환대출,3.0,43000000.0,1.0,556,0,1,0
91367,40,670.0,60000000.0,PRACTITIONER,정규직,자가,30000000.0,대환대출,11.0,315000000.0,0.0,584,0,1,1
91368,40,790.0,95000000.0,PRIVATEBUSINESS,정규직,기타가족소유,30000000.0,사업자금,1.0,20000000.0,1.0,257,0,1,0
91369,30,850.0,41000000.0,EARNEDINCOME,정규직,전월세,7000000.0,대환대출,2.0,10000000.0,0.0,1056,0,2,1
91370,20,900.0,24000000.0,EARNEDINCOME,정규직,전월세,46000000.0,전월세보증금,1.0,18000000.0,1.0,478,0,1,0
91376,50,630.0,20000000.0,PRIVATEBUSINESS,기타,자가,3000000.0,생활비,6.0,13000000.0,1.0,699,0,1,2
91379,30,630.0,28000000.0,EARNEDINCOME,정규직,기타가족소유,20000000.0,생활비,2.0,20000000.0,0.0,1171,0,1,1
91381,40,770.0,300000000.0,PRIVATEBUSINESS,정규직,자가,70000000.0,대환대출,3.0,66000000.0,1.0,32,0,1,0
91389,50,830.0,37000000.0,EARNEDINCOME,정규직,전월세,100000000.0,주택구입,4.0,140000000.0,1.0,325,0,1,0
91390,40,670.0,30000000.0,EARNEDINCOME,정규직,자가,60000000.0,대환대출,6.0,247000000.0,0.0,543,0,1,1
91397,50,660.0,36000000.0,EARNEDINCOME,정규직,전월세,20000000.0,대환대출,5.0,72000000.0,1.0,895,0,1,0
91404,50,690.0,50000000.0,EARNEDINCOME,정규직,전월세,50000000.0,생활비,4.0,17000000.0,1.0,379,0,2,3
91412,40,580.0,50000000.0,EARNEDINCOME,정규직,전월세,30000000.0,대환대출,3.0,31000000.0,1.0,839,0,1,0
91421,20,770.0,1000000.0,FREELANCER,기타,기타가족소유,3000000.0,생활비,1.0,3000000.0,1.0,204,0,1,2
91430,30,980.0,12000000.0,FREELANCER,기타,전월세,50000000.0,전월세보증금,3.0,23000000.0,0.0,6,0,1,2
91432,20,860.0,1000000.0,FREELANCER,기타,기타가족소유,1000000.0,생활비,1.0,18000000.0,1.0,264,0,1,2
91440,40,660.0,30000000.0,EARNEDINCOME,정규직,자가,100000000.0,대환대출,6.0,22000000.0,1.0,1484,0,1,0
91447,20,700.0,40000000.0,EARNEDINCOME,정규직,전월세,2000000.0,기타,1.0,17000000.0,1.0,169,0,1,0
91453,50,970.0,70000000.0,PRIVATEBUSINESS,기타,자가,500000000.0,주택구입,1.0,18000000.0,1.0,679,0,1,2
91455,50,610.0,20000000.0,EARNEDINCOME,정규직,자가,13000000.0,생활비,6.0,57000000.0,1.0,724,0,1,3
91459,30,920.0,67000000.0,EARNEDINCOME,정규직,자가,30000000.0,대환대출,5.0,477000000.0,1.0,457,0,1,0
91460,40,690.0,71000000.0,EARNEDINCOME,정규직,기타가족소유,55000000.0,생활비,5.0,51000000.0,1.0,513,0,2,3
91464,60,630.0,30000000.0,FREELANCER,기타,자가,30000000.0,생활비,5.0,31000000.0,0.0,920,0,1,2
91475,30,540.0,37000000.0,FREELANCER,기타,전월세,3000000.0,생활비,4.0,24000000.0,1.0,145,0,1,2
91481,40,1000.0,80000000.0,EARNEDINCOME,정규직,전월세,100000000.0,주택구입,1.0,18000000.0,1.0,1322,0,3,0
91482,40,590.0,38000000.0,EARNEDINCOME,정규직,기타가족소유,5000000.0,생활비,1.0,18000000.0,1.0,941,0,2,3
91483,30,900.0,24000000.0,EARNEDINCOME2,계약직,전월세,30000000.0,대환대출,2.0,28000000.0,1.0,792,0,1,0
91484,20,950.0,27000000.0,PRIVATEBUSINESS,정규직,기타가족소유,100000000.0,사업자금,1.0,18000000.0,1.0,306,0,1,0
91495,30,890.0,31000000.0,EARNEDINCOME,정규직,전월세,30000000.0,생활비,6.0,24000000.0,1.0,235,0,1,3
91497,50,800.0,36000000.0,EARNEDINCOME,정규직,전월세,5000000.0,생활비,1.0,18000000.0,0.0,418,0,1,1
91498,60,560.0,36000000.0,PRIVATEBUSINESS,정규직,자가,100000000.0,생활비,7.0,156000000.0,1.0,476,0,2,3
91506,40,660.0,48000000.0,EARNEDINCOME,정규직,기타가족소유,10000000.0,생활비,4.0,80000000.0,1.0,314,0,1,3
91511,50,720.0,85000000.0,EARNEDINCOME,정규직,자가,45000000.0,대환대출,7.0,108000000.0,0.0,335,0,1,1
91513,50,670.0,100000000.0,EARNEDINCOME,정규직,전월세,17000000.0,대환대출,1.0,18000000.0,1.0,881,0,1,0
91518,40,950.0,50000000.0,PRIVATEBUSINESS,정규직,전월세,280000000.0,전월세보증금,2.0,29000000.0,1.0,9,0,1,0
91525,20,680.0,36000000.0,EARNEDINCOME,정규직,전월세,20000000.0,전월세보증금,3.0,43000000.0,0.0,558,0,1,1
91531,40,870.0,30000000.0,EARNEDINCOME,정규직,전월세,5000000.0,기타,4.0,28000000.0,0.0,232,0,1,1
91541,30,880.0,60000000.0,EARNEDINCOME,정규직,기타가족소유,70000000.0,자동차구입,3.0,36000000.0,1.0,464,0,1,0
91545,30,630.0,5000000.0,EARNEDINCOME2,일용직,전월세,30000000.0,생활비,7.0,47000000.0,1.0,356,0,1,3
91547,30,580.0,26000000.0,EARNEDINCOME,계약직,기타가족소유,30000000.0,대환대출,3.0,38000000.0,0.0,380,0,1,1
91553,40,720.0,98000000.0,PRIVATEBUSINESS,정규직,자가,30000000.0,사업자금,3.0,21000000.0,1.0,975,0,6,0
91557,30,910.0,55000000.0,EARNEDINCOME,정규직,전월세,100000000.0,생활비,4.0,196000000.0,1.0,475,0,1,3
91584,40,770.0,60000000.0,PRIVATEBUSINESS,정규직,전월세,200000000.0,전월세보증금,2.0,7000000.0,1.0,1224,0,2,0
91603,30,620.0,32000000.0,EARNEDINCOME,정규직,기타가족소유,30000000.0,생활비,3.0,36000000.0,1.0,422,0,1,3
91605,30,580.0,43000000.0,EARNEDINCOME,정규직,전월세,5000000.0,생활비,3.0,46000000.0,1.0,215,0,2,3
91633,40,990.0,70000000.0,EARNEDINCOME,정규직,기타가족소유,50000000.0,대환대출,3.0,159000000.0,1.0,157,0,1,0
91636,40,710.0,50000000.0,PRIVATEBUSINESS,정규직,자가,50000000.0,생활비,2.0,49000000.0,1.0,388,0,1,3
91639,40,860.0,30000000.0,PRIVATEBUSINESS,기타,전월세,10000000.0,대환대출,3.0,15000000.0,1.0,387,0,1,2
91643,20,840.0,30000000.0,EARNEDINCOME,정규직,전월세,8000000.0,자동차구입,3.0,43000000.0,1.0,12,0,1,0
91645,40,670.0,40000000.0,PRIVATEBUSINESS,기타,자가,20000000.0,대환대출,3.0,61000000.0,1.0,717,0,1,2
91653,30,830.0,51000000.0,EARNEDINCOME,정규직,자가,20000000.0,대환대출,5.0,92000000.0,1.0,293,0,1,0
91654,40,650.0,48000000.0,PRIVATEBUSINESS,정규직,자가,10000000.0,사업자금,10.0,34000000.0,1.0,164,0,1,0
91678,40,640.0,90000000.0,PRIVATEBUSINESS,정규직,기타가족소유,20000000.0,사업자금,7.0,214000000.0,0.0,364,0,1,1
91683,30,640.0,24000000.0,OTHERINCOME,기타,자가,3000000.0,생활비,3.0,44000000.0,1.0,1455,0,1,2
91689,40,770.0,30000000.0,OTHERINCOME,기타,자가,53000000.0,대환대출,3.0,44000000.0,0.0,219,0,1,2
91692,50,670.0,82000000.0,EARNEDINCOME,정규직,전월세,120000000.0,대환대출,7.0,364000000.0,1.0,680,0,1,0
91701,20,570.0,30000000.0,EARNEDINCOME,정규직,자가,30000000.0,대환대출,3.0,21000000.0,1.0,532,0,3,0
91704,40,640.0,43000000.0,EARNEDINCOME,정규직,자가,50000000.0,대환대출,6.0,119000000.0,1.0,323,0,1,0
91705,30,610.0,33000000.0,EARNEDINCOME,정규직,전월세,10000000.0,대환대출,3.0,43000000.0,0.0,488,0,1,1
91713,30,660.0,30000000.0,PRIVATEBUSINESS,기타,기타가족소유,30000000.0,생활비,1.0,18000000.0,1.0,621,0,2,2
91720,20,700.0,20000000.0,OTHERINCOME,기타,전월세,6000000.0,생활비,3.0,21000000.0,1.0,451,0,1,2
91721,40,660.0,33000000.0,EARNEDINCOME,정규직,자가,10000000.0,생활비,13.0,104000000.0,1.0,703,0,2,3
91723,40,590.0,0.0,OTHERINCOME,기타,자가,90000000.0,대환대출,3.0,44000000.0,0.0,309,0,1,2
91728,40,940.0,60000000.0,EARNEDINCOME,계약직,자가,60000000.0,생활비,3.0,52000000.0,1.0,243,0,1,3
91749,20,550.0,29000000.0,EARNEDINCOME,정규직,기타가족소유,45000000.0,대환대출,3.0,36000000.0,1.0,972,0,2,0
91757,20,790.0,100000000.0,PRIVATEBUSINESS,정규직,기타가족소유,20000000.0,대환대출,1.0,13000000.0,1.0,257,0,1,0
91758,30,900.0,49000000.0,EARNEDINCOME,정규직,자가,50000000.0,대환대출,4.0,77000000.0,1.0,476,0,1,0
91761,40,740.0,40000000.0,PRIVATEBUSINESS,기타,전월세,20000000.0,생활비,5.0,9000000.0,1.0,550,0,1,2
91763,30,980.0,48000000.0,EARNEDINCOME,정규직,자가,70000000.0,생활비,3.0,84000000.0,1.0,372,0,2,3
91766,40,750.0,30000000.0,EARNEDINCOME,계약직,전월세,30000000.0,대환대출,1.0,29000000.0,1.0,694,0,1,0
91774,40,960.0,90000000.0,EARNEDINCOME,정규직,기타가족소유,400000000.0,투자,3.0,36000000.0,1.0,653,0,1,0
91776,40,680.0,40000000.0,FREELANCER,기타,전월세,3000000.0,기타,1.0,18000000.0,1.0,951,0,1,2
91778,40,610.0,20000000.0,FREELANCER,기타,전월세,25000000.0,대환대출,6.0,25000000.0,0.0,163,0,1,2
91780,40,1000.0,75000000.0,EARNEDINCOME,정규직,자가,50000000.0,대환대출,3.0,225000000.0,1.0,373,0,1,0
91783,40,690.0,60000000.0,EARNEDINCOME,정규직,자가,100000000.0,생활비,3.0,84000000.0,1.0,1733,0,2,3
91798,30,750.0,30000000.0,OTHERINCOME,기타,전월세,10000000.0,사업자금,3.0,20000000.0,1.0,530,0,1,2
91805,50,540.0,80000000.0,EARNEDINCOME,정규직,기타가족소유,100000000.0,생활비,5.0,79000000.0,1.0,90,0,1,3
91821,30,660.0,35000000.0,OTHERINCOME,기타,기타가족소유,15000000.0,생활비,3.0,18000000.0,1.0,135,0,1,2
91846,30,630.0,36000000.0,EARNEDINCOME,정규직,전월세,36000000.0,대환대출,5.0,41000000.0,1.0,380,0,2,0
91848,40,600.0,32000000.0,EARNEDINCOME,정규직,자가,40000000.0,대환대출,6.0,48000000.0,0.0,1591,0,7,1
91849,60,650.0,60000000.0,PRIVATEBUSINESS,기타,전월세,30000000.0,대환대출,2.0,24000000.0,0.0,1020,0,3,2
91850,20,690.0,20000000.0,OTHERINCOME,기타,기타가족소유,1000000.0,생활비,3.0,18000000.0,1.0,381,0,1,2
91851,20,800.0,5000000.0,OTHERINCOME,기타,기타가족소유,3000000.0,생활비,3.0,18000000.0,1.0,171,0,1,2
91862,30,600.0,40000000.0,PRIVATEBUSINESS,정규직,자가,20000000.0,대환대출,6.0,158000000.0,0.0,950,0,5,1
91866,30,870.0,46000000.0,EARNEDINCOME,정규직,자가,34000000.0,주택구입,1.0,27000000.0,0.0,480,0,1,1
91876,30,630.0,12000000.0,FREELANCER,기타,전월세,19000000.0,대환대출,7.0,76000000.0,1.0,416,0,1,2
91877,40,690.0,23000000.0,EARNEDINCOME,정규직,기타가족소유,10000000.0,생활비,3.0,36000000.0,0.0,7,0,1,1
91881,50,1000.0,58000000.0,EARNEDINCOME,정규직,자가,40000000.0,생활비,3.0,84000000.0,1.0,578,0,1,3
91883,40,620.0,50000000.0,PRIVATEBUSINESS,기타,전월세,40000000.0,대환대출,1.0,27000000.0,1.0,275,0,1,2
91887,40,980.0,70000000.0,OTHERINCOME,기타,자가,100000000.0,주택구입,2.0,350000000.0,1.0,66,0,1,2
91895,30,820.0,50000000.0,EARNEDINCOME,정규직,자가,50000000.0,사업자금,1.0,40000000.0,1.0,70,0,1,0
91914,30,610.0,58000000.0,EARNEDINCOME,정규직,전월세,50000000.0,대환대출,13.0,24000000.0,1.0,458,0,1,0
91923,30,580.0,40000000.0,EARNEDINCOME,정규직,기타가족소유,80000000.0,대환대출,5.0,75000000.0,0.0,600,0,1,1
91924,20,690.0,21000000.0,OTHERINCOME,기타,기타가족소유,2000000.0,생활비,5.0,19000000.0,0.0,585,0,1,2
91928,50,630.0,50000000.0,PRIVATEBUSINESS,일용직,전월세,50000000.0,생활비,6.0,38000000.0,1.0,1069,0,1,3
91934,20,780.0,30000000.0,FREELANCER,기타,기타가족소유,10000000.0,생활비,4.0,12000000.0,1.0,320,0,1,2
91946,30,690.0,25000000.0,PRACTITIONER,계약직,전월세,400000000.0,대환대출,5.0,41000000.0,0.0,1452,0,1,1
91947,30,750.0,22000000.0,EARNEDINCOME,정규직,기타가족소유,30000000.0,생활비,3.0,36000000.0,0.0,48,0,1,1
91951,60,610.0,26000000.0,EARNEDINCOME,정규직,전월세,30000000.0,대환대출,5.0,34000000.0,0.0,628,0,2,1
91952,40,660.0,50000000.0,PRIVATEBUSINESS,기타,기타가족소유,30000000.0,대환대출,2.0,18000000.0,1.0,1411,0,9,2
91954,40,600.0,24000000.0,EARNEDINCOME,정규직,기타가족소유,15000000.0,생활비,3.0,29000000.0,1.0,367,0,3,3
91959,20,850.0,40000000.0,PRIVATEBUSINESS,기타,기타가족소유,15000000.0,사업자금,2.0,31000000.0,1.0,151,0,1,2
91964,30,650.0,32000000.0,EARNEDINCOME2,정규직,기타가족소유,15000000.0,대환대출,4.0,39000000.0,1.0,591,0,2,0
