,birth_year,credit_score,yearly_income,income_type,employment_type,houseown_type,desired_amount,purpose,existing_loan_cnt,existing_loan_amt,gender,time,cluster,count,kmeans_minmax_label3
83412,60,580.0,81.903625881272,0,3,0,3162.2776601683795,3,1.147202690439877,5656.85424949238,1.0,0.0,1,1,1
83415,30,650.0,80.50304775850329,0,3,2,5477.2255750516615,1,1.2228445449938519,18814.88772222678,1.0,3.760603093086394,1,2,1
83417,30,640.0,79.52707287670506,0,3,0,1732.0508075688772,3,1.147202690439877,6000.0,1.0,0.0,1,1,1
83422,40,480.0,69.99271023161167,0,3,3,5477.2255750516615,3,1.147202690439877,6557.438524302001,1.0,4.133764324515255,1,1,1
83426,40,700.0,72.74271525128259,0,3,0,5477.2255750516615,3,1.147202690439877,6000.0,1.0,5.418471787488277,1,1,1
83428,40,550.0,62.23329772884784,5,3,3,1414.213562373095,3,1.147202690439877,5099.019513592785,0.0,0.0,1,1,2
83433,40,990.0,84.08964152537145,1,2,3,17320.508075688773,1,1.0905077326652577,17262.676501632068,0.0,4.034702045517079,1,1,2
83435,30,740.0,79.52707287670506,0,3,0,4472.13595499958,1,1.2510334048590739,8246.211251235321,1.0,3.9111454256749845,1,3,1
83440,40,630.0,79.52707287670506,0,3,3,7071.067811865475,1,1.2228445449938519,6708.203932499369,1.0,5.3032746695650665,1,3,1
83443,30,650.0,77.99206709850829,0,3,2,5000.0,1,1.0905077326652577,4358.898943540674,1.0,3.8112778757700085,1,1,1
83448,30,600.0,76.91605673134588,0,3,0,1414.213562373095,3,1.2228445449938519,8426.14977317636,1.0,2.514866859365871,1,6,1
83452,40,590.0,84.08964152537145,5,3,0,3162.2776601683795,2,1.189207115002721,3872.983346207417,1.0,3.976353643835253,1,3,0
83454,40,1000.0,102.41136890844452,0,3,2,20493.901531919197,6,1.0905077326652577,20199.009876724154,1.0,2.4828237961983883,1,2,1
83456,30,830.0,81.903625881272,5,3,2,3872.983346207417,1,1.147202690439877,6082.76253029822,1.0,5.481784235322787,1,1,0
83458,40,990.0,79.52707287670506,5,1,0,10000.0,2,1.0,4242.640687119285,1.0,4.382849839122776,1,2,0
83459,30,970.0,66.87403049764221,0,3,2,17320.508075688773,1,1.0905077326652577,17320.508075688773,0.0,1.189207115002721,1,1,2
83461,40,630.0,77.45966692414834,0,3,0,2236.06797749979,3,1.2510334048590739,8944.27190999916,1.0,2.4828237961983883,1,1,1
83467,50,620.0,79.52707287670506,5,3,0,7071.067811865475,1,1.2228445449938519,8124.03840463596,0.0,0.0,1,2,2
83470,30,950.0,77.45966692414834,0,3,2,5477.2255750516615,3,1.147202690439877,19824.22760159901,1.0,0.0,1,1,1
83473,40,660.0,67.694724277124,1,3,0,4123.105625617661,1,1.0,4123.105625617661,1.0,4.844934384345263,1,2,1
83474,40,640.0,74.00828044922852,2,1,3,7071.067811865475,1,1.0905077326652577,3741.657386773941,0.0,4.6210557780730825,1,1,2
83478,50,750.0,95.44859128947006,0,3,3,7000.0,1,1.2753731068584542,12884.098726725126,1.0,0.0,1,1,1
83479,40,620.0,79.52707287670506,5,3,0,5477.2255750516615,6,1.0905077326652577,5000.0,1.0,0.0,1,1,0
83481,50,710.0,51.436867236104014,3,1,2,5477.2255750516615,3,1.0,5830.951894845301,0.0,1.9679896712654306,1,1,2
83482,40,630.0,72.74271525128259,0,3,3,1732.0508075688772,3,1.0,1732.0508075688772,1.0,0.0,1,2,1
83483,30,940.0,93.06048591020996,0,3,2,8831.760866327846,1,1.0905077326652577,13190.905958272919,1.0,0.0,1,1,1
83484,40,580.0,51.436867236104014,5,3,0,3162.2776601683795,2,1.2510334048590739,6782.329983125268,0.0,0.0,1,1,2
83486,30,670.0,92.11558703193813,0,3,0,7071.067811865475,1,1.189207115002721,12569.805089976535,1.0,3.9482220388574776,1,1,1
83487,70,730.0,66.87403049764221,3,1,2,1732.0508075688772,3,1.0,4242.640687119285,0.0,3.8469011667768047,1,3,2
83490,30,660.0,84.08964152537145,0,3,2,3162.2776601683795,3,1.2753731068584542,12288.205727444507,1.0,3.672973939906468,1,1,1
83493,30,630.0,73.38368215846425,0,3,0,8366.600265340756,1,1.333521432163324,8124.03840463596,0.0,5.77595486783134,1,3,2
83495,30,660.0,81.903625881272,0,3,3,4472.13595499958,1,1.2228445449938519,7937.253933193771,1.0,1.0,1,1,1
83496,30,570.0,84.08964152537145,0,3,3,5916.079783099616,1,1.0,5099.019513592785,1.0,4.151347725692716,1,1,1
83498,40,690.0,74.00828044922852,0,3,3,4472.13595499958,1,1.0,4795.83152331272,0.0,2.5900200641113513,1,2,2
83500,50,570.0,92.4337803257961,0,3,2,3162.2776601683795,3,1.5907355325242607,13527.749258468682,1.0,4.896851806677796,1,3,1
83501,40,580.0,84.08964152537145,3,1,3,1732.0508075688772,3,1.189207115002721,4123.105625617661,0.0,0.0,1,1,2
83506,40,800.0,77.45966692414834,2,1,3,1732.0508075688772,0,1.147202690439877,4795.83152331272,1.0,0.0,1,1,0
83507,40,980.0,106.77899723724408,0,3,2,31622.776601683792,3,1.0905077326652577,16031.219541881397,1.0,0.0,1,1,1
83511,30,580.0,100.0,4,3,2,7071.067811865475,2,1.147202690439877,9219.544457292888,0.0,1.6817928305074292,1,2,2
83517,50,660.0,91.46912192286945,0,3,0,5477.2255750516615,1,1.2510334048590739,7681.145747868608,1.0,0.0,1,1,1
83524,50,700.0,84.08964152537145,5,3,3,5477.2255750516615,1,1.147202690439877,8717.797887081348,1.0,4.079622161069973,1,1,0
83528,60,580.0,118.9207115002721,0,3,2,6708.203932499369,2,1.147202690439877,10630.145812734649,1.0,5.48935682449581,1,2,1
83529,30,550.0,74.61745347323253,0,0,3,5477.2255750516615,1,1.0905077326652577,5916.079783099616,1.0,4.37689890912139,1,1,0
83532,30,680.0,0.0,3,1,3,2645.7513110645905,5,1.0,4242.640687119285,1.0,5.1307790014944485,1,2,0
83535,60,940.0,65.13555624326305,0,3,0,17320.508075688773,6,1.147202690439877,6000.0,0.0,0.0,1,1,2
83540,30,780.0,82.35490260528069,0,3,2,7071.067811865475,1,1.189207115002721,18708.286933869706,1.0,6.03100878451909,1,6,1
83541,20,650.0,76.91605673134588,2,1,0,3605.5512754639894,1,1.333521432163324,3464.1016151377544,1.0,5.3995147443290215,1,2,0
83543,70,640.0,66.87403049764221,1,0,3,2236.06797749979,3,1.147202690439877,4472.13595499958,0.0,5.7166659231353005,1,2,2
83544,20,630.0,74.00828044922852,0,3,3,4472.13595499958,1,1.0,4242.640687119285,1.0,0.0,1,1,1
83548,20,940.0,75.21206186172788,0,3,0,6324.555320336759,3,1.147202690439877,6000.0,1.0,0.0,1,1,1
83550,30,690.0,74.00828044922852,3,1,3,3162.2776601683795,1,1.333521432163324,7348.469228349534,0.0,3.833658625477635,1,1,2
83553,30,740.0,72.08434242404263,0,3,3,5477.2255750516615,1,1.147202690439877,5916.079783099616,0.0,5.57065896446424,1,2,2
83557,30,960.0,91.46912192286945,0,3,2,20000.0,0,1.0,4242.640687119285,1.0,1.8612097182041991,1,1,1
83558,30,600.0,69.99271023161167,0,3,0,4472.13595499958,1,1.147202690439877,6633.2495807108,0.0,3.3569968229929326,1,1,2
83560,60,590.0,66.87403049764221,0,3,3,4472.13595499958,3,1.0905077326652577,4582.57569495584,1.0,3.9842826037302554,1,3,1
83568,30,670.0,70.71067811865476,0,3,3,7071.067811865475,1,1.189207115002721,9848.857801796104,0.0,0.0,1,1,2
83569,40,640.0,67.694724277124,0,3,0,6708.203932499369,1,1.189207115002721,6782.329983125268,0.0,1.0,1,1,2
83571,20,800.0,37.60603093086394,0,3,0,17320.508075688773,0,1.0,4242.640687119285,0.0,2.6321480259049848,1,1,2
83573,20,920.0,69.99271023161167,0,3,0,4472.13595499958,6,1.0,4242.640687119285,1.0,0.0,1,1,1
83576,20,750.0,69.99271023161167,2,1,3,1000.0,3,1.147202690439877,4358.898943540674,1.0,2.3003266337912063,1,1,0
83578,40,660.0,47.28708045015879,0,3,2,2000.0,3,1.2228445449938519,10816.653826391968,1.0,6.238830091616306,1,4,1
83581,40,760.0,74.00828044922852,0,3,0,5477.2255750516615,1,1.0,4472.13595499958,1.0,4.675811278171462,1,2,1
83582,50,660.0,102.41136890844452,0,3,2,3162.2776601683795,3,1.333521432163324,13490.737563232042,1.0,5.691069273994413,1,3,1
83588,50,680.0,37.60603093086394,3,1,3,1732.0508075688772,3,1.0905077326652577,1732.0508075688772,0.0,0.0,1,1,2
83589,50,690.0,77.45966692414834,3,1,0,6324.555320336759,1,1.2228445449938519,10535.653752852739,1.0,5.522309423054255,1,5,0
83591,40,740.0,56.23413251903491,2,1,0,5000.0,1,1.189207115002721,4795.83152331272,0.0,0.0,1,1,2
83598,30,830.0,66.87403049764221,3,1,3,5477.2255750516615,2,1.0,4242.640687119285,0.0,5.070495070933891,1,3,2
83608,30,600.0,72.08434242404263,3,1,0,3872.983346207417,1,1.147202690439877,4242.640687119285,0.0,0.0,1,2,2
83613,40,710.0,73.38368215846425,1,1,3,5477.2255750516615,3,1.147202690439877,2645.7513110645905,0.0,3.4937881469450467,1,1,2
83614,50,870.0,84.08964152537145,0,3,0,7071.067811865475,3,1.0,4242.640687119285,1.0,3.5840246342157207,1,1,1
83615,40,690.0,74.00828044922852,2,1,2,10000.0,2,1.147202690439877,7280.1098892805185,0.0,0.0,1,1,2
83618,30,730.0,75.21206186172788,0,3,3,5477.2255750516615,1,1.189207115002721,7071.067811865475,1.0,1.0,1,1,1
83622,70,730.0,74.00828044922852,2,1,3,5477.2255750516615,3,1.0905077326652577,2449.489742783178,0.0,2.7476962050544724,1,1,2
83624,30,750.0,84.08964152537145,2,1,3,10000.0,6,1.147202690439877,4795.83152331272,1.0,0.0,1,1,0
83625,60,750.0,74.00828044922852,0,3,3,5477.2255750516615,3,1.189207115002721,6082.76253029822,1.0,0.0,1,2,1
83628,50,560.0,91.46912192286945,0,3,2,10000.0,3,1.2968395546510096,15716.23364550171,0.0,5.820837456259609,1,3,2
83630,40,600.0,83.23582900575634,0,3,0,5477.2255750516615,1,1.2510334048590739,8246.211251235321,1.0,2.1657367706679937,1,1,1
83635,50,950.0,115.82921852882691,0,3,2,13416.407864998739,1,1.2510334048590739,24310.491562286436,1.0,0.0,1,2,1
83638,20,810.0,62.23329772884784,3,1,3,1000.0,3,1.147202690439877,4472.13595499958,0.0,0.0,1,1,2
83640,30,670.0,83.23582900575634,0,3,2,14142.13562373095,6,1.189207115002721,6928.203230275509,1.0,3.6679182170645124,1,1,1
83646,40,660.0,31.622776601683793,5,3,3,7071.067811865475,1,1.2753731068584542,14142.13562373095,0.0,3.3831232821550556,1,1,2
83652,30,620.0,64.21141351518172,0,3,3,5477.2255750516615,1,1.0905077326652577,3605.5512754639894,0.0,2.6457513110645907,1,1,2
83658,40,500.0,76.36066981663598,0,3,0,2236.06797749979,1,1.3495037187195416,8062.25774829855,0.0,5.171023488076792,1,10,2
83659,40,560.0,71.40741917751113,1,3,3,1732.0508075688772,3,1.2228445449938519,8062.25774829855,0.0,0.0,1,1,2
83662,20,570.0,63.245553203367585,1,0,0,4472.13595499958,1,1.2753731068584542,6324.555320336759,0.0,5.788885226037227,1,2,2
83664,30,870.0,76.91605673134588,0,3,3,14142.13562373095,5,1.0,14071.247279470288,1.0,3.1779718278112656,1,1,1
83665,40,800.0,74.00828044922852,1,3,2,3464.1016151377544,3,1.147202690439877,4123.105625617661,1.0,0.0,1,1,1
83667,30,920.0,77.45966692414834,0,3,2,10000.0,3,1.0,8774.964387392121,1.0,4.361914440981213,1,1,1
83677,30,690.0,79.52707287670506,5,3,3,6708.203932499369,1,1.0905077326652577,6403.1242374328485,0.0,0.0,1,1,2
83680,20,750.0,77.45966692414834,0,3,0,3464.1016151377544,1,1.0,0.0,0.0,0.0,1,1,2
83681,50,740.0,98.72585449014339,5,1,2,9486.832980505138,0,1.147202690439877,7810.249675906654,1.0,0.0,1,1,0
83684,50,800.0,79.52707287670506,0,3,2,4472.13595499958,3,1.0905077326652577,4472.13595499958,1.0,2.213363839400643,1,1,1
83690,40,730.0,74.00828044922852,3,1,3,3162.2776601683795,3,1.0,4242.640687119285,0.0,4.494330859730306,1,3,2
83693,50,720.0,84.08964152537145,3,1,2,4472.13595499958,1,1.0905077326652577,7615.773105863908,0.0,5.6978387272277065,1,3,2
83698,20,910.0,66.87403049764221,2,1,0,4472.13595499958,7,1.147202690439877,4358.898943540674,1.0,0.0,1,1,0
83699,30,930.0,84.08964152537145,0,3,3,12247.44871391589,6,1.147202690439877,12369.316876852981,1.0,0.0,1,1,1
83703,20,780.0,51.436867236104014,3,1,0,1414.213562373095,3,1.0,4242.640687119285,1.0,3.4937881469450467,1,2,0
83704,50,530.0,79.52707287670506,5,3,0,3605.5512754639894,0,1.2510334048590739,8000.0,0.0,3.8686728405353388,1,1,2
83705,40,810.0,69.99271023161167,0,3,3,4582.57569495584,3,1.0,4242.640687119285,1.0,3.3028339520229766,1,2,1
83708,50,640.0,66.87403049764221,3,1,2,3162.2776601683795,3,1.147202690439877,6708.203932499369,0.0,4.206162860964151,1,1,2
83710,20,740.0,65.13555624326305,3,1,3,1732.0508075688772,3,1.0,1732.0508075688772,1.0,3.9069601383266948,1,3,0
83716,40,800.0,84.08964152537145,5,3,3,7071.067811865475,3,1.0905077326652577,5385.164807134504,1.0,0.0,1,1,0
83718,40,640.0,72.08434242404263,4,3,2,2000.0,3,1.2968395546510096,8944.27190999916,0.0,5.91487205010149,1,8,2
83727,30,1000.0,100.74170717777329,0,3,2,7071.067811865475,3,1.0,0.0,1.0,3.19343686757474,1,3,1
83732,40,670.0,85.72321289096399,0,3,3,5477.2255750516615,1,1.147202690439877,7141.42842854285,1.0,3.1622776601683795,1,1,1
83734,20,870.0,73.38368215846425,0,3,3,9486.832980505138,5,1.0,7071.067811865475,0.0,3.8858292384691198,1,1,2
83735,30,950.0,112.46826503806982,4,3,2,22360.679774997898,1,1.0905077326652577,24779.023386727735,1.0,0.0,1,1,0
83737,50,800.0,74.00828044922852,0,3,2,9486.832980505138,1,1.147202690439877,8062.25774829855,1.0,4.7168416828728725,1,5,1
83741,30,870.0,87.26839694794393,0,3,2,4472.13595499958,1,1.2510334048590739,9486.832980505138,0.0,0.0,1,1,2
83752,40,550.0,71.40741917751113,0,3,0,7071.067811865475,1,1.2968395546510096,7071.067811865475,0.0,4.631156506697567,1,1,2
83760,30,990.0,80.97801259787747,0,3,3,5477.2255750516615,3,1.189207115002721,16155.494421403511,1.0,5.1121686876260215,1,1,1
83761,20,630.0,77.45966692414834,1,1,0,5477.2255750516615,1,1.147202690439877,4242.640687119285,0.0,0.0,1,1,2
83767,50,570.0,80.97801259787747,0,3,3,3872.983346207417,3,1.0905077326652577,6000.0,1.0,0.0,1,1,1
83768,30,920.0,82.7988804296353,0,3,2,10000.0,3,1.2228445449938519,20322.401432901574,1.0,4.838326138391174,1,2,1
83771,30,940.0,86.50615454144221,0,3,2,14142.13562373095,6,1.0,12845.232578665129,1.0,3.6002057436785084,1,1,1
83775,40,610.0,65.13555624326305,0,0,3,5477.2255750516615,1,1.189207115002721,5744.562646538028,0.0,1.4953487812212205,1,2,2
83776,40,690.0,100.0,5,3,2,7071.067811865475,1,1.2228445449938519,19899.7487421324,1.0,0.0,1,1,0
83777,30,740.0,90.13344775740003,5,1,3,4358.898943540674,1,1.189207115002721,8660.254037844386,1.0,0.0,1,1,0
83780,20,750.0,49.49232003839765,3,1,0,0.0,3,1.147202690439877,4242.640687119285,1.0,0.0,1,1,0
83782,40,730.0,88.01117367933934,0,3,2,7071.067811865475,1,1.2753731068584542,9797.958971132712,1.0,0.0,1,1,1
83784,30,840.0,80.97801259787747,0,3,2,7071.067811865475,1,1.0,4898.979485566356,1.0,1.8988289221159418,1,2,1
83786,40,980.0,79.52707287670506,0,0,3,10000.0,6,1.147202690439877,5385.164807134504,0.0,0.0,1,1,2
83787,40,990.0,82.7988804296353,0,3,3,3162.2776601683795,3,1.2510334048590739,14247.806848775008,1.0,3.872983346207417,1,3,1
83798,40,690.0,66.87403049764221,3,1,3,3162.2776601683795,3,1.147202690439877,4472.13595499958,1.0,1.6817928305074292,1,1,0
83805,30,690.0,66.87403049764221,2,1,3,1414.213562373095,0,1.0,4242.640687119285,1.0,3.1622776601683795,1,2,0
83810,30,640.0,66.87403049764221,0,3,2,10000.0,1,1.2968395546510096,17291.616465790583,0.0,3.522736669975611,1,1,2
83812,40,970.0,80.50304775850329,0,3,3,4472.13595499958,1,1.189207115002721,6324.555320336759,1.0,0.0,1,1,1
83817,30,790.0,68.48661007688605,5,3,0,5000.0,2,1.0905077326652577,5000.0,0.0,0.0,1,1,2
83818,30,840.0,72.74271525128259,0,3,0,5000.0,1,1.0905077326652577,1000.0,1.0,6.5432063437748385,1,3,1
83823,30,740.0,75.21206186172788,0,3,2,4242.640687119285,1,1.189207115002721,5744.562646538028,0.0,3.018349479292333,1,2,2
83825,30,930.0,74.00828044922852,0,3,3,10000.0,3,1.147202690439877,11357.816691600547,0.0,3.8512851068430813,1,1,2
83826,40,900.0,74.00828044922852,2,1,2,17320.508075688773,1,1.0905077326652577,17320.508075688773,1.0,3.2531531233955717,1,1,0
83831,60,940.0,74.00828044922852,0,0,2,5477.2255750516615,3,1.0,4242.640687119285,1.0,1.8211602868378718,1,2,0
83834,20,510.0,74.00828044922852,0,3,3,2236.06797749979,3,1.2228445449938519,4898.979485566356,1.0,0.0,1,1,1
83844,40,650.0,79.52707287670506,0,3,0,3162.2776601683795,3,1.3160740129524924,10049.875621120891,1.0,4.168710495702809,1,3,1
83845,20,850.0,80.97801259787747,0,3,3,10000.0,5,1.147202690439877,6557.438524302001,1.0,0.0,1,1,1
83847,40,770.0,79.52707287670506,5,3,3,3162.2776601683795,5,1.147202690439877,3464.1016151377544,0.0,0.0,1,1,2
83850,30,740.0,79.52707287670506,0,3,3,7071.067811865475,3,1.0,4242.640687119285,1.0,4.438210856143747,1,1,1
83853,60,740.0,66.87403049764221,3,1,2,7071.067811865475,3,1.147202690439877,6633.2495807108,1.0,4.019389807098026,1,3,0
83855,30,930.0,85.72321289096399,0,3,3,14899.66442575134,5,1.0905077326652577,14142.13562373095,1.0,6.4211413515181714,1,5,1
83857,50,660.0,74.00828044922852,5,1,3,10000.0,5,1.0905077326652577,4898.979485566356,0.0,0.0,1,1,2
83867,40,590.0,74.00828044922852,0,3,3,7071.067811865475,1,1.147202690439877,6928.203230275509,0.0,2.340347319320716,1,1,2
83870,30,630.0,72.08434242404263,0,3,3,5477.2255750516615,1,1.3160740129524924,16248.07680927192,0.0,1.4953487812212205,1,2,2
83881,40,950.0,79.52707287670506,0,3,3,14142.13562373095,5,1.0,4242.640687119285,0.0,3.6880171513613442,1,3,2
83888,30,630.0,66.87403049764221,3,1,0,1732.0508075688772,3,1.0,4242.640687119285,1.0,0.0,1,1,0
83889,40,960.0,66.87403049764221,0,3,3,16093.47693943108,6,1.147202690439877,6557.438524302001,1.0,0.0,1,1,1
83891,40,800.0,93.06048591020996,0,3,3,11401.75425099138,1,1.189207115002721,14456.83229480096,1.0,4.811618626364775,1,2,1
83892,50,980.0,79.52707287670506,2,1,2,5477.2255750516615,3,1.0,5744.562646538028,1.0,4.19604776684668,1,1,0
83897,40,960.0,74.00828044922852,5,3,2,7071.067811865475,3,1.0905077326652577,20049.93765576342,0.0,2.189938703094842,1,1,2
83898,30,810.0,66.87403049764221,3,1,3,4472.13595499958,1,1.0905077326652577,4358.898943540674,1.0,1.0,1,1,0
83899,40,690.0,37.60603093086394,0,3,2,5477.2255750516615,3,1.147202690439877,9165.15138991168,1.0,1.8211602868378718,1,2,1
83903,40,860.0,66.87403049764221,5,3,0,8944.27190999916,2,1.0905077326652577,5000.0,1.0,0.0,1,1,0
83906,60,870.0,66.02195804079635,3,1,3,2828.42712474619,1,1.0905077326652577,2828.42712474619,0.0,0.0,1,1,2
83910,30,880.0,79.52707287670506,0,3,2,5477.2255750516615,1,1.189207115002721,17000.0,1.0,0.0,1,1,1
83915,50,640.0,77.45966692414834,0,3,0,7071.067811865475,2,1.147202690439877,6000.0,1.0,0.0,1,1,1
83917,40,840.0,100.0,5,1,2,3872.983346207417,1,1.2228445449938519,17691.806012954134,1.0,5.670614638787145,1,1,0
83918,40,940.0,84.08964152537145,3,1,0,7071.067811865475,0,1.147202690439877,4242.640687119285,0.0,0.0,1,1,2
83922,30,680.0,84.08964152537145,0,3,3,3162.2776601683795,3,1.0,4242.640687119285,1.0,7.858084621907028,1,18,1
83927,40,720.0,86.1173529963367,0,0,3,5477.2255750516615,1,1.189207115002721,9000.0,0.0,1.0,1,1,2
83932,30,760.0,86.1173529963367,0,3,2,13038.404810405298,1,1.0905077326652577,12206.555615733703,1.0,3.9441537984850497,1,3,1
83936,40,840.0,100.0,5,3,2,10000.0,2,1.147202690439877,10344.0804327886,1.0,4.39762203989994,1,1,0
83938,50,750.0,82.35490260528069,0,3,2,8944.27190999916,3,1.0,2236.06797749979,1.0,5.791460926441345,1,4,1
83942,20,750.0,41.61791450287817,3,1,0,1732.0508075688772,3,1.0,4242.640687119285,1.0,4.090623489235047,1,1,0
83943,70,650.0,91.46912192286945,5,3,3,3162.2776601683795,2,1.0905077326652577,5385.164807134504,1.0,0.0,1,1,0
83952,30,890.0,86.1173529963367,0,3,2,7745.966692414834,1,1.147202690439877,10770.329614269009,1.0,4.161791450287818,1,1,1
83953,30,970.0,77.45966692414834,2,1,2,10000.0,6,1.147202690439877,7280.1098892805185,0.0,0.0,1,1,2
83954,30,780.0,83.23582900575634,0,3,3,7071.067811865475,1,1.3160740129524924,5567.764362830022,1.0,1.0,1,1,1
83956,50,770.0,79.52707287670506,3,1,3,3464.1016151377544,3,1.0,4242.640687119285,0.0,0.0,1,1,2
83964,40,980.0,81.903625881272,0,3,2,4472.13595499958,3,1.147202690439877,9165.15138991168,1.0,4.63367139033228,1,2,1
83968,30,750.0,82.7988804296353,0,3,0,7071.067811865475,1,1.189207115002721,7071.067811865475,1.0,3.2010858729436795,1,1,1
83969,40,630.0,74.00828044922852,0,3,3,7745.966692414834,1,1.0,2449.489742783178,1.0,4.355877174692862,1,1,1
83970,20,710.0,76.91605673134588,0,3,3,7071.067811865475,3,1.147202690439877,7416.198487095663,1.0,2.087797629929844,1,2,1
83971,40,940.0,97.40037464252967,0,3,2,10677.078252031311,1,1.0,12288.205727444507,1.0,2.6591479484724942,1,1,1
83973,20,810.0,31.622776601683793,3,1,0,1000.0,3,1.147202690439877,4242.640687119285,0.0,2.0305431848689306,1,1,2
83974,20,950.0,80.97801259787747,0,3,2,7071.067811865475,3,1.0905077326652577,14177.446878757824,1.0,4.981901975348543,1,1,1
83975,20,910.0,78.51378224852613,0,3,0,3872.983346207417,1,1.0,4000.0,1.0,1.4953487812212205,1,1,1
83979,30,640.0,80.50304775850329,0,3,3,10000.0,1,1.0,4123.105625617661,1.0,5.993043466564876,1,1,1
83981,30,680.0,88.01117367933934,0,3,3,5477.2255750516615,1,1.5026978619646818,9165.15138991168,1.0,0.0,1,1,1
83986,60,900.0,70.71067811865476,0,3,3,4472.13595499958,3,1.147202690439877,6557.438524302001,1.0,0.0,1,1,1
83987,40,780.0,88.01117367933934,0,3,2,4472.13595499958,1,1.2968395546510096,9219.544457292888,1.0,0.0,1,1,1
83989,40,510.0,74.00828044922852,0,3,3,5477.2255750516615,1,1.0,4898.979485566356,1.0,4.474928423394143,1,1,1
